_permit_type,work_description,address,permit_,_permit_type(2),work_description(2),address(2),permit_(2),b_ward
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A SINGLE FAMILY WITH GARAGE.,4121 N Mozart St,100462595,PERMIT - NEW CONSTRUCTION,ERECT NEW TWO STORY SINGLE FAMILY RESIDENCE WITH FULL BASEMENT AND NEW TWO CAR FRAME GARAGE PER APPROVED PLANS,4121 N Mozart St,100463398,33
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A SINGLE FAMILY HOUSE AND GARAGE.,4126 N Leavitt St,100460599,PERMIT - NEW CONSTRUCTION,"Construct a new, 2-story, single-family home, with detached garage as per plans.    CONDITIONAL PERMIT:  SUBJECT TO FULL COMPLIANCE WITH THE MUNICIPAL CODE OF CHICAGO AND FIELD INSPECTION.",4126 N Leavitt St,100467345,47
PERMIT - WRECKING/DEMOLITION,DEMO 1 1\2 STORY MULTI FAMILY MASONRY BUILDING.,4134 N Mozart St,100550726,PERMIT - NEW CONSTRUCTION,ERECT NEW FRAME 2 STORY SINGLE FAMILY RESIDENCE WITH FULL BASEMENT AND PRIVATE DETACHED 2 CAR FRAME GARAGE PER PLANS,4134 N Mozart St,100544323,33
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 STORY FRAME RESIDENCE,4159 W Eddy St,100475147,PERMIT - NEW CONSTRUCTION,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE AS PER PLAN.,4159 W Eddy St,100479000,30
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE 2 STORY BRICK SINGLE FAMILY AND DETACHED FRAME GARAGE,4241 N Paulina St,100479752,PERMIT - NEW CONSTRUCTION,ERECT 2 STORY IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE ROOF DECK,4241 N Paulina St,100471185,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE AN EXISTING 1 STORY STUCCO FRAME RESIDENCE AND A 1 STORY STUCCO FRAME GARAGE.,4244 N Greenview Ave,100533452,PERMIT - NEW CONSTRUCTION,"ERECT NEW SINGLE FAMILY HOME, 3,815SF, WITH DETACHED GARAGE PER PLANS**SELF-CERTIFICATION - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**",4244 N Greenview Ave,100529880,47
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 STORY FRAME RESIDENCE & 1 STORY FRAME GARAGE,4323 N Claremont Ave,100529780,PERMIT - NEW CONSTRUCTION,"ERECT A 2 STORY ,IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND  2 CAR DETACHED PRIVATE GARAGE WITH ROOF DECK AND AN OUTDOOR FIREPLACE, PER PLANS",4323 N Claremont Ave,100528066,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY BUILDING.,4323 N St Louis Ave,100449492,PERMIT - NEW CONSTRUCTION,ERECT NEW 2-STORY SINGLE FAMILY HOUSE AND ERECT DETACHED GARAGE,4323 N St Louis Ave,100448720,35
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 1 STORY FRAME RESIDENCE & FRAME GARAGE,4324 N Claremont Ave,100482106,PERMIT - NEW CONSTRUCTION,"ERECT A 2 STORY ,IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE WITH ROOF DECK",4324 N Claremont Ave,100490898,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE 1 STORY FRAME RESIDENCE AND DETACHED FRAME GARAGE,4329 N Claremont Ave,100454805,PERMIT - NEW CONSTRUCTION,ERECT A 2 STORY IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE AND ROOF DECK,4329 N Claremont Ave,100455367,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A ONE STORY FRAME RESIDENCE AND DETACHED FRAME GARAGE,4335 N Claremont Ave,100501835,PERMIT - NEW CONSTRUCTION,"ERECT A 2 STORY ,IVA FRAME SINGLE FAMILY REIDENCE WITH BASEMENT AND 2 CAR GARAGE WITH ROOF DECK PER PLANS",4335 N Claremont Ave,100498512,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH 2 CAR DETACHED GARAGE.,4336 N Mozart St,100506098,PERMIT - NEW CONSTRUCTION,ERECT A 2 STORY IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND DETACHED GARAGE,4336 N Mozart St,100493693,33
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 STORY BRICK RESIDENCE & 1 STORY BRICK GARAGE,4336 W Hollywood Ave,100533214,PERMIT - NEW CONSTRUCTION,ERECT A NEW CONSTRUCTION FRAME BRICK VENEER 2 STORY HOME WITH BASEMENT AND WOOD DECK ALSO  NEW DETACHED 2 CAR GARAGE ALLEY ACCESS AS PER PLANS,4336 W Hollywood Ave,100531420,39
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 1 1\2 STORY FRAME BUILDING WITH FRAME GARAGE.,4344 N Bell Ave,100537366,PERMIT - NEW CONSTRUCTION,"ERECT A 2 STORY , IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND DETACHED 3 CAR PRIVATE GARAGE W/ ROOF DECK PER PLANS",4344 N Bell Ave,100524816,47
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 STORY FRAME RESIDENCE,4357 N Lincoln Ave,100507843,PERMIT - NEW CONSTRUCTION,SELF CERTIFICATIN: NEW 4 STORY MASONRY BUILDING WITH NEW 3 CAR FRAME GARAGE WITH ROOF DECK.,4357 N Lincoln Ave,100507680,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY FRAME HOUSE.,4417 N Paulina St,100524307,PERMIT - NEW CONSTRUCTION,NEW 2-STORY SINGLE FAMILY RESIDENCE WITH BASEMENT AND DETACHED 3-CAR PRIVATE GARAGE PER PLANS,4417 N Paulina St,100534892,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 3 STORY FRAME RESIDENCE & 1 STORY FRAME GARAGE.,4440 N Winchester Ave,100520960,PERMIT - NEW CONSTRUCTION,*Self Cert Project** - ERECT A NEW TWO STORY FRAME SINGLE FAMILY RESIDNECE WITH BASEMENT AND A TWO CAR DETACHED FRAME GARAGE WITH ROOF DECK AS PER PLANS.   (Subject to audit & field inspection)  ***This permit will be voided in 30 days from the issuing date of this permit if Wrecking Permit is not obtained***,4440 N Winchester Ave,100522386,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY FRAME BUILDING.,4456 W Wilson Ave,100502062,PERMIT - NEW CONSTRUCTION,ERECT 2 STORY SINGLE FAMILY RESIDENCE WITH REAR WOOD DECK & DETACHED GARAGE PER PLANS.,4456 W Wilson Ave,100489159,39
PERMIT - WRECKING/DEMOLITION,"WRECK AND REMOVE TWO STORY, FRAME HOUSE WITH DETACHED GARAGE.",4511 N Wolcott Ave,100449877,PERMIT - NEW CONSTRUCTION,ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE (4A CONSTRUCTION) AS PER PLAN.CONDTIONAL PERMIT - WILL VOID IF WRECKING PERMIT IS NOT OBTAINED WITHIN 30 DAY OF PERMIT ISSUE DATE**CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**,4511 N Wolcott Ave,100422205,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,4534 N Oakley Ave,100534461,PERMIT - NEW CONSTRUCTION,SELF CERT RESIDENTIAL: NEW CONSTRUCTION 2 STORY SINGLE FAMILY RESIDENCE AND DETACHED 3 CAR GARAGE W/ROOFTOP DECK PER PLANS **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **,4534 N Oakley Ave,100530929,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE AND DETACHED FRAME GARAGE,4549 N Claremont Ave,100535477,PERMIT - NEW CONSTRUCTION,NEW 2-STORY SINGLE FAMILY RESIDENCE WITH BASEMENT. NEW 2 CAR MASONRY GARAGE WITH ROOFTOP  DECK. NEW REAR WOOD DECK AS PER PLANS.,4549 N Claremont Ave,100534164,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A ONE AND A HALF STORY FRAME RESIDENCE AND TWO DETACHED FRAME GARAGES.,4581 N Melvina Ave,100508037,PERMIT - NEW CONSTRUCTION,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE (4A CONSTRUCTION) AS PER PLAN.,4581 N Melvina Ave,100511454,38
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A TWO STORY FRAME RESIDENCE AND DETACHED FRAME GARAGE.,4627 N Keystone Ave,100507405,PERMIT - NEW CONSTRUCTION,"NEW 2-STORY WOOD FRAME SINGLE FAMILY RESIDENCE WITH NEW DETACHED 2-CAR PRIVATE  GARAGE, AS PER PLANS (CERTIFIED CORRECTIONS)",4627 N Keystone Ave,100505450,39
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 1 STORY FRAME BUILDING AND DETACHED FRAME GARAGE.,4730 N Kewanee Ave,100527567,PERMIT - NEW CONSTRUCTION,NEW 2 STORY FRAME SINGLE FAMILY HOUSE WITH BASEMENT. NEW 2 CAR FRAME DETACHED PRIVATE GARAGE AS PER PLANS.,4730 N Kewanee Ave,100527734,39
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE AN EXISTING FRAME SINGLE FAMILY RESIDENCE AND FRAME GARAGE.,4740 N Hermitage Ave,100520232,PERMIT - NEW CONSTRUCTION,"ERECT 2 STORY ,IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND DETACHED 2-CAR PRIVATE GARAGE.",4740 N Hermitage Ave,100519411,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 1 1/2 STORY FRAME SINGLE FAMILY HOME AND 2 CAR GARAGE.,4825 N Oak Park Ave,100468021,PERMIT - NEW CONSTRUCTION,ERECT A NEW 2 STORY AND BASEMENT FRAME SINGLE FAMILY HOME WITH REAR WOOD DECK AND 2 CAR FRAME DETACHED GARAGE.********THIS PERMIT WILL BE VOIDED IF THE WRECKING PERMIT IS NOT OBTAINED WITHIN THIRTY DAYS FROM THE ISSUING DATE OF THIS PERMIT*********,4825 N Oak Park Ave,100465409,41
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE AND DETACHED FRAME GARAGE,4836 N Damen Ave,100540685,PERMIT - NEW CONSTRUCTION,"ERECT NEW THREE STORY + BASEMENT, 3 UNIT AND 3 CAR GARAGE WITH ROOF DECK. REAR OUTSIDE STEEL DECKS & STAIR TO GRADE. OPEN FRONT BALCONIES. ALL NEW MECHANICALS, ELECTRIC, PLUMBING & SEWER",4836 N Damen Ave,100540572,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE 2 STORY FRAME SINGLE FAMILY AND DETACHED FRAME GARAGE,4875 N Ashland Ave,100460774,PERMIT - NEW CONSTRUCTION,"ERECT A 3 STORY, 3B 5 UNIT APARMENT BUILDING WITH BAWSEMENT ,ROOF DECK",4875 N Ashland Ave,100467004,47
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE 1 STORY FRAME RESIDENCE AND DETACHED FRAME GARAGE,4919 N Meade Ave,100479202,PERMIT - NEW CONSTRUCTION,NEW ONE STORY WITH BASEMENT - SINGLE FAMILY RESIDENCE   - SELF CERTIFICATION,4919 N Meade Ave,100479846,45
PERMIT - WRECKING/DEMOLITION,DEMOLITION OF A 1 STORY SINGLE FAMILY MASON BUILDING.,4926 N Hoyne Ave,100479348,PERMIT - NEW CONSTRUCTION,NEW FRAME S.F.R. W/ OPEN WD. PORCH& MASONRY GARAGE W/ ROOF DECK.  CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.,4926 N Hoyne Ave,100478866,40
PERMIT - WRECKING/DEMOLITION,"WRECK AND REMOVE A MCDONALD'S.",5015 W Madison St,100487967,PERMIT - NEW CONSTRUCTION,"ERECT NEW ONE STORY MCDONALD'S RESTAURANT - BUILDING AREA 3993 SQF",5015 W Madison St,100478903,28
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 1 STORY FRAME RESIDENCE,5040 W Carmen Ave,100516603,PERMIT - NEW CONSTRUCTION,"NEW CONSTRUCTION OF TWO-STORY SINGLE-FAMILY HOUSE WITH 50% BELOW GRADE BASEMENT, PLUS NEW 20'X20' FRAEM GARAGE.  DEMO EXISTING STRUCTURE.********THIS PERMIT IS VOIDED IF THE WRECKING PERMIT IS NOT OBTAINED WITHIN THIRTY DAYS FROM THE ISSUING DATE OF THIS PERMIT*********",5040 W Carmen Ave,100506096,45
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 3 STORY FRAME RESIDENCE,511 N Oakley Blvd,100487022,PERMIT - NEW CONSTRUCTION,"SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH ROOF TOP DECK, DETACHED 2 CAR FRAME GARAGE (4A CONSTRUCTION) WITH ROOF TOP DECK AS PER PLAN.",511 N Oakley Blvd,100484959,26
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A ONE STORY FRAME RESIDENCE AND ONE STORY DETACHED FRAME GARAGE,5123 W Argyle St,100518879,PERMIT - NEW CONSTRUCTION,"ERECT NEW TWO-STORY SINGLE-FAMILY WITH 50% BELOW GRADE BASEMENT, AND REAR OPEN WOOD DECK, PER PLANS.",5123 W Argyle St,100518513,45
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 1 STORY BRICK SINGLE FAMILY RESIDENCE & GARAGE,5134 N Newcastle Ave,100509047,PERMIT - NEW CONSTRUCTION,ERECT A NEW 2 STORY WITH BASEMENT FRAME SINGLE FAMILY HOME AND 2 CAR DETACHED FRAME GARAGE AS PER PLANS.********THIS PERMIT IS VOIDED IF THE WRECKING PERMIT IS NOT OBTAINED WITHIN THIRTY DAYS FROM THE ISSUING DATE OF THIS PERMIT.******,5134 N Newcastle Ave,100509363,41
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 STORY BRICK RESIDENCE,5243 W Carmen Ave,100475150,PERMIT - NEW CONSTRUCTION,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE (4A CONSTRUCTION) AS PER PLAN.,5243 W Carmen Ave,100476014,45
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 1 STORY BRICK COMMERCIAL BUILDING.,5472 N Harlem Ave,100547704,PERMIT - NEW CONSTRUCTION,"NEW CONSTRUCTION OF ONE-STORY WENDY'S RESTAURANT WITH DRIVE-THRU AS PER PLANS.",5472 N Harlem Ave,100535947,41
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A FRAME SINGLE FAMILY RESIDENCE & GARAGE.,5512 W Higgins Ave,100497507,PERMIT - NEW CONSTRUCTION,"ERECT 3 STORY ,IIB MASONRY 7 UNIT APARMRENT BUILDING WITH A BASEMENT ,AND 7 CAR PARKING",5512 W Higgins Ave,100493445,45
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 1 STORY MASONRY COMMERCIAL BUILDING,5679 S Archer Ave,100546916,PERMIT - NEW CONSTRUCTION,"SELF CERT NEW CONSTRUCTION OF ONE-STORY WENDY'S RESTAURANT WITH DRIVE-THRU AS PER PLANS.",5679 S Archer Ave,100531812,23
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 1 STORY BRICK RESIDENCE & 1 STORY FRAME GARAGE,5731 N Kostner Ave,100533211,PERMIT - NEW CONSTRUCTION,"ERECT A NEW 2 STORY FRAME SINGLE FAMILY HOME WITH BASEMENT AND REAR WOOD DECK AS PER PLANS, EXISTING 2 CAR DETACHED FRAME GARAGE TO REMAIN. ******THIS PERMIT IS VOIDED IF THE WRECKING PERMIT IS NOT OBTAINED WITHIN THIRTY DAYS FROM ISSUING DATE OF THIS PERMIT********",5731 N Kostner Ave,100531063,39
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 STORY FRAME SINGLE FAMILY RESIDENCE,5813 W Warwick Ave,100465550,PERMIT - NEW CONSTRUCTION,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE (4A CONSTRUCTION) AS PER PLAN. CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.,5813 W Warwick Ave,100479064,36
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A FREE STANDING PARKING BOOTH,601 W Jackson Blvd,100519739,PERMIT - NEW CONSTRUCTION,"FOUNDATION through 3rd floor level SUPERSTRUCTURE ONLY permit for future 15 Story, 191 unit apartment building. NO ELECTRICAL, PLUMBING OR MECHANICAL WORK.",601 W Jackson Blvd,100523318,42
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A FREE STANDING PARKING BOOTH,601 W Jackson Blvd,100519739,PERMIT - NEW CONSTRUCTION,SET UP AND OPERATION OF A TEMPORARY TOWER CRANE: MANITOWOC MD485 AS PER PLANS.,601 W Jackson Blvd,100522699,42
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE AND DETACHED FRAME GARAGE.,6116 N Wolcott Ave,100505965,PERMIT - NEW CONSTRUCTION,SELF CERTIFICATION REVIEW: ERECT 2-STY W/BSMT  FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE WITH ROOF TOP DECK (4A CONSTRUCTION) AS PER PLAN.,6116 N Wolcott Ave,100503331,40
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY MULTI FAMILY FRAME RESIDENCE.,612 W Willow St,100528364,PERMIT - NEW CONSTRUCTION,NEW 3-STORY FULLY SPRINKLERED TYPE 3B CONSTRUCTION SINGLE FAMILY RESIDENCE WITH A BASEMENT AS PER PLANS.  **Certified Plan Corrections Project - Conditional Permit: Subject to field inspections **,612 W Willow St,100524878,43
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE.,628 N Rockwell St,100518335,PERMIT - NEW CONSTRUCTION,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH ATTACHED 2 CAR FRAME GARAGE WITH ROOF TOP DECK (4A CONSTRUCTION) AS PER PLAN.,628 N Rockwell St,100514772,26
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE 1 STORY BRICK COMMERCIAL BUILDING,6350 N Broadway,100483603,PERMIT - NEW CONSTRUCTION,NEW 1 STORY COFFEE SHOP BUILDING WITH A DRIVE THRU AND AN ACCESSORY 1 STORY 175 SQ. FT. REST ROOM BUILDING AS PER PLANS.,6350 N Broadway,100468871,48
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 1 STORY BRICK BUILDING,6401 W Archer Ave,100519562,PERMIT - NEW CONSTRUCTION,NEW CONSTRUCTION OF A 1 STORY RESTAURANT BUILDING AS PER PLANS. BUILDING IS A PROTOTYPE ORIGINALLY APPROVED WITH PERMIT 100513617. **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **,6401 W Archer Ave,100520839,13
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 1 STORY STUCCO RESIDENCE,6522 N Oxford Ave,100525254,PERMIT - NEW CONSTRUCTION,SELF CERTIFICATION REVIEW: ERECT 2-STORY WITH BASEMENT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 3 CAR FRAME GARAGE (4A CONSTRUCTION) AS PER PLAN.,6522 N Oxford Ave,100514009,41
PERMIT - WRECKING/DEMOLITION,"OIA '6621 S WOOD ST' WRECK AND REMOVE A 1 STORY FRAMED SFR & GARAGE.",6621 N Oconto Ave,100529280,PERMIT - NEW CONSTRUCTION,SELF CERTIFIED: NEW 2 STORY 3562 SQ.FT. FRAME S.F.R. WITH BASEMENT AND WD. PORCH.  NEW DETACHED 3 CAR 546 SQ.FT. FRAME PRIVATE GARAGE.,6621 N Oconto Ave,100529589,41
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 1 STORY FRAME RESIDENCE,6634 N Ogallah Ave,100540062,PERMIT - NEW CONSTRUCTION,"ERECT A 2 STORY ,IVA FRAME SINGLE FAMILY RESIDENCE WITH UNFINISHED BASEMENT AND DETACHED 3-CAR PRIVATE GARAGE",6634 N Ogallah Ave,100538851,41
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 1 STORY FRAME RESIDENCE AND DETACHED FRAME GARAGE,6707 N Odell Ave,100491011,PERMIT - NEW CONSTRUCTION,ERECT A NEW TWO STORY IV-A  FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND DETACHED 2 CAR GARAGE,6707 N Odell Ave,100491979,41
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 1 STORY BRICK RESIDENCE AND 1 STORY FRAME DETACHED GARAGE.,6850 N Olcott Ave,100541334,PERMIT - NEW CONSTRUCTION,ERECT A NEW 2 STORY WITH BASEMENT FRAME BRICK VENEER SINGLE FAMILY HOME AND DETACHED FRAME 2 CAR GARAGE AS PER PLANS.,6850 N Olcott Ave,100534746,41
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 2 STORY BRICK RESIDENCE,720 W Aldine Ave,100510037,PERMIT - NEW CONSTRUCTION,"ERECT 8 D.U. MASONRY BUILDING (3B CONSTRUCTION) WITH ROOF TOP DECK, DETACHED 4 CAR MASONRY GARAGE (3B CONSTRUCTION), ONE EXTERIOR PARKING ON CONCRETE PAD & INTERIOR 3 CAR MASONRY GARAGE, 6' HIGH WOOD FENCED TRASH ENCLOSURE AS PER PLAN.",720 W Aldine Ave,100508631,44
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 STORY BRICK BUILDING & 1 STORY FRAME GARAGE,724 N Ada St,100472079,PERMIT - NEW CONSTRUCTION,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE (4A CONSTRUCTION) AS PER PLAN.,724 N Ada St,100475231,27
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 3 STORY BRICK COMMERCIAL BUILDING,727 W Lake St,100488607,PERMIT - NEW CONSTRUCTION,FOUNDATION ONLY PERMIT for future 10 Story Construction type 1B SRO Building  GREEN PERMIT PROGRAM BENEFIT TIER II,727 W Lake St,100493252,27
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 STORY FRAME RESIDENCE,729 W Aldine Ave,100456591,PERMIT - NEW CONSTRUCTION,"ERECT A 4 STORY, IIIB MASONRY 4 UNIT BUILDING APARMENT BUILDING WITH BASEMENT AND ATTACHED 4 CAR GARAGE",729 W Aldine Ave,100450137,44
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE AN EXISTING FRAME 2 UNIT RESIDENCE,741 N Elizabeth St,100457228,PERMIT - NEW CONSTRUCTION,"**SELF CERTIFICATION PROJECT** ERECT NEW 3 STORY, III-B, 2DU APARTMENT BUILDING W/BASEMENT AND ROOF DECK WITH PENTHOUSE AND DETACHED GARAGE WITH ROOF DECK AS PER PLANS",741 N Elizabeth St,100455185,27
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE 2 STORY BRICK MULTI USE BUILDING,7650 S Ashland Ave,100453260,PERMIT - NEW CONSTRUCTION,ERECT A NEW 1-STORY 6895 SQFT RETAIL BUILDING AND ASSOCIATED SITE WORK INCLUDING A TRASH ENCLOSURE AS PER PLANS.,7650 S Ashland Ave,100439443,17
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A ONE STORY FRAME RESIDENCE,806 W 27th St,100544016,PERMIT - NEW CONSTRUCTION,ERECT 2 STORY IIIB MASONRY  SINGLE FAMILY RESIDENCE WITH BASEMENT AND TWO CAR GARAGE PER PLANS,806 W 27th St,100551056,11
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 STORY BRICK COMMERCIAL BUILDING,8201 W Higgins Rd,100463900,PERMIT - NEW CONSTRUCTION,"PERMIT EXPIRES ON 01/08/2013 ERECTION STARTS: 11/12/2012, ERECTION ENDS: 11/16/2012.  ERECT 49' X 49' TENT FOR EVENT NOVEMBER 15,2012 PER PLANS",8201 W Higgins Rd,100466104,41
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE A 3 STORY BRICK HOUSE WITH DETACHED FRAME GARAGE.,824 N Paulina St,100462859,PERMIT - NEW CONSTRUCTION,SELF CERTIFICATION REVIEW: ERECT 3 D.U. MASONRY BUILDING (3B CONSTRUCTION) WITH ROOF TOP DECK; DETACHED 3 CAR MASONRY GARAGE (3B CONSTRUCTION) AS PER PLAN.  (Subject to audit & field inspection),824 N Paulina St,100464817,1
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 1 STORY MASONRY BUILDING,8302 S Ashland Ave,100513064,PERMIT - NEW CONSTRUCTION,"NEW CONSTRUCTION OF ONE-STORY WENDY'S RESTAURANT WITH DRIVE-THRU AS PER PLANS.",8302 S Ashland Ave,100474042,21
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 1 STORY BRICK BUILDING,832 N Wolcott Ave,100525716,PERMIT - NEW CONSTRUCTION,"ERECT 3 STORY,III-B, 6DU APARTMENT BUILDING W/BASEMENT AND DETACHED 6 CAR GARAGE AS PER PLANS PROTOTYPE 1011 N. WOLCOTT AVE. PERMIT #100489536**SELF-CERTIFICATION - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**",832 N Wolcott Ave,100523958,2
PERMIT - WRECKING/DEMOLITION,DEMOLITION OF A 2 STORY BRICK BUILDING,841 W Grace St,100488804,PERMIT - NEW CONSTRUCTION,"ERECT 8 D.U. MASONRY BUILDING WITH ROOF TOP DECK (3B CONSTRUCTION),ATTACHED 8 CAR MASONRY GARAGE (3B CONSTRUCTION) AS PER PLAN.",841 W Grace St,100502007,46
PERMIT - WRECKING/DEMOLITION,WRECK AND REMOVE 2 STORY FRAME SINGLE FAMILY,843 W Lill Ave,100478376,PERMIT - NEW CONSTRUCTION,ERECT A 3 STORY IIIB MASONRY BUILDING WITH 3 CAR GARAGE WITH ROOF DECK,843 W Lill Ave,100481435,43
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 BRICK COACH HOUSE,849 W Armitage Ave,100517553,PERMIT - NEW CONSTRUCTION,"CONSTRUCTION OF A 3-STORY, MIXED-USE MASONRY BUILDING AS PER PLANS",849 W Armitage Ave,100527760,43
PERMIT - WRECKING/DEMOLITION,WRECK & REMOVE 2 1/2 STORY MIXED USE FRAME/BRICK BUILDING,849 W Armitage Ave,100517545,PERMIT - NEW CONSTRUCTION,"CONSTRUCTION OF A 3-STORY, MIXED-USE MASONRY BUILDING AS PER PLANS",849 W Armitage Ave,100527760,43
